query_idx,query_name,method,retrieved_name,l2,acc@0.1,recall,cosine,module,missing,hard_subset_mode,candidate_pool_size
57,Liquid Lead - Vintage Drive Mix,PaSST,,,,,,,1,none,1056
57,Liquid Lead - Vintage Drive Mix,PANNs,,,,,,,1,none,1056
57,Liquid Lead - Vintage Drive Mix,TRR,Liquid Lead Smooth,0.3992550269210635,0.782608695652174,0.8461538461538461,0.9999834498690582,1.0,0,none,1056
58,Lo-Fi Hip Hop - Alt Take,Text-RAG,Black Metal LoFi Raw,0.45180430191221227,0.59375,0.5,0.17276659919045292,0.25,0,none,1056
58,Lo-Fi Hip Hop - Alt Take,Wav2Vec-RAG,Lo-Fi Hip Hop Chill,0.048308514663014696,0.9523809523809523,1.0,0.9854432769404726,1.0,0,none,1056
58,Lo-Fi Hip Hop - Alt Take,FeatureNN-RAG,Lo-Fi Hip Hop Chill,0.048308514663014696,0.9523809523809523,1.0,0.9854432769404726,1.0,0,none,1056
58,Lo-Fi Hip Hop - Alt Take,CLAP,Octave Fuzz,0.2864733981124372,0.9130434782608695,1.0,0.6820747573917127,0.5,0,none,1056
58,Lo-Fi Hip Hop - Alt Take,PaSST,,,,,,,1,none,1056
58,Lo-Fi Hip Hop - Alt Take,PANNs,,,,,,,1,none,1056
58,Lo-Fi Hip Hop - Alt Take,TRR,Lo-Fi Hip Hop Chill,0.048308514663014696,0.9523809523809523,1.0,0.9854432769404726,1.0,0,none,1056
59,Midwest Emo - Warm Room Take,Text-RAG,Midwest Emo Twinkled,0.04850734779297371,0.9230769230769231,0.8333333333333334,0.9899779874756893,1.0,0,none,1056
59,Midwest Emo - Warm Room Take,Wav2Vec-RAG,Midwest Emo Twinkled,0.04850734779297371,0.9230769230769231,0.8333333333333334,0.9899779874756893,1.0,0,none,1056
59,Midwest Emo - Warm Room Take,FeatureNN-RAG,Midwest Emo Twinkled,0.04850734779297371,0.9230769230769231,0.8333333333333334,0.9899779874756893,1.0,0,none,1056
59,Midwest Emo - Warm Room Take,CLAP,Midwest Emo Twinkled,0.04850734779297371,0.9230769230769231,0.8333333333333334,0.9899779874756893,1.0,0,none,1056
59,Midwest Emo - Warm Room Take,PaSST,,,,,,,1,none,1056
59,Midwest Emo - Warm Room Take,PANNs,,,,,,,1,none,1056
59,Midwest Emo - Warm Room Take,TRR,Midwest Emo Twinkled,0.04850734779297371,0.9230769230769231,0.8333333333333334,0.9899779874756893,1.0,0,none,1056
60,Modern Djent - High Gain Forge,Text-RAG,Modern Djent Chug,0.7378444502009266,0.7307692307692307,0.6666666666666666,0.61828702651671,1.0,0,none,1056
60,Modern Djent - High Gain Forge,Wav2Vec-RAG,Modern Djent Chug,0.7378444502009266,0.7307692307692307,0.6666666666666666,0.61828702651671,1.0,0,none,1056
60,Modern Djent - High Gain Forge,FeatureNN-RAG,Modern Djent Chug,0.7378444502009266,0.7307692307692307,0.6666666666666666,0.61828702651671,1.0,0,none,1056
60,Modern Djent - High Gain Forge,CLAP,Modern Djent Chug,0.7378444502009266,0.7307692307692307,0.6666666666666666,0.61828702651671,1.0,0,none,1056
60,Modern Djent - High Gain Forge,PaSST,,,,,,,1,none,1056
60,Modern Djent - High Gain Forge,PANNs,,,,,,,1,none,1056
60,Modern Djent - High Gain Forge,TRR,Modern Djent Chug,0.7378444502009266,0.7307692307692307,0.6666666666666666,0.61828702651671,1.0,0,none,1056
61,Neo-Soul Clean - Pocket Groove Cut,Text-RAG,Neo-Soul Clean Rhythm,0.10079698458777751,0.7619047619047619,0.7272727272727273,0.9753516984345991,1.0,0,none,1056
61,Neo-Soul Clean - Pocket Groove Cut,Wav2Vec-RAG,Neo-Soul Clean Rhythm,0.10079698458777751,0.7619047619047619,0.7272727272727273,0.9753516984345991,1.0,0,none,1056
61,Neo-Soul Clean - Pocket Groove Cut,FeatureNN-RAG,Neo-Soul Clean Rhythm,0.10079698458777751,0.7619047619047619,0.7272727272727273,0.9753516984345991,1.0,0,none,1056
61,Neo-Soul Clean - Pocket Groove Cut,CLAP,Neo-Soul Clean Rhythm,0.10079698458777751,0.7619047619047619,0.7272727272727273,0.9753516984345991,1.0,0,none,1056
61,Neo-Soul Clean - Pocket Groove Cut,PaSST,,,,,,,1,none,1056
61,Neo-Soul Clean - Pocket Groove Cut,PANNs,,,,,,,1,none,1056
61,Neo-Soul Clean - Pocket Groove Cut,TRR,Neo-Soul Clean Rhythm,0.10079698458777751,0.7619047619047619,0.7272727272727273,0.9753516984345991,1.0,0,none,1056
62,Dry Funk - Sync Pulse Mix,Text-RAG,Spanky Funk,0.6240822696354767,0.37142857142857144,0.15384615384615385,0.285544876453194,0.3333333333333333,0,none,1056
62,Dry Funk - Sync Pulse Mix,Wav2Vec-RAG,Indie Jangle Bright,0.746803831888093,0.09523809523809523,0.07692307692307693,0.32458052830826817,1.0,0,none,1056
62,Dry Funk - Sync Pulse Mix,FeatureNN-RAG,Synth Pop Glimmer,0.28448510631364465,0.5238095238095238,0.46153846153846156,0.899900266649852,1.0,0,none,1056
62,Dry Funk - Sync Pulse Mix,CLAP,Motown Soul Motown,0.37545076844216146,0.2857142857142857,0.23076923076923078,0.831199292435421,1.0,0,none,1056
62,Dry Funk - Sync Pulse Mix,PaSST,,,,,,,1,none,1056
62,Dry Funk - Sync Pulse Mix,PANNs,,,,,,,1,none,1056
62,Dry Funk - Sync Pulse Mix,TRR,Dry Funk Rhythm,0.4781483924655517,0.7391304347826086,0.8461538461538461,0.788443608165122,0.8333333333333334,0,none,1056
63,Tweed Breakup - Raw Amp Pass,Text-RAG,Vintage Tweed Breakup,0.4935295397999726,0.8461538461538461,0.75,0.5237876444404373,1.0,0,none,1056
63,Tweed Breakup - Raw Amp Pass,Wav2Vec-RAG,Spanky Funk,0.7711987099239341,0.38461538461538464,0.16666666666666666,0.2690946673472965,1.0,0,none,1056
63,Tweed Breakup - Raw Amp Pass,FeatureNN-RAG,Piano House,0.14946505511322708,0.7692307692307693,0.8333333333333334,0.9822023265567674,1.0,0,none,1056
63,Tweed Breakup - Raw Amp Pass,CLAP,Garage Rock Fuzz Raw,0.7255472635518245,0.6538461538461539,0.4166666666666667,-0.14714550904175813,1.0,0,none,1056
63,Tweed Breakup - Raw Amp Pass,PaSST,,,,,,,1,none,1056
63,Tweed Breakup - Raw Amp Pass,PANNs,,,,,,,1,none,1056
63,Tweed Breakup - Raw Amp Pass,TRR,Vintage Tweed Breakup,0.4935295397999726,0.8461538461538461,0.75,0.5237876444404373,1.0,0,none,1056
64,Reverse Psychedelic - Studio Mix,Text-RAG,Reverse Psychedelic Delay,0.2789053226019906,0.6551724137931034,0.5,0.5084843389623951,0.3333333333333333,0,none,1056
64,Reverse Psychedelic - Studio Mix,Wav2Vec-RAG,British Invasion Classic,0.5600979669950702,0.38095238095238093,0.16666666666666666,0.36737812088471256,1.0,0,none,1056
64,Reverse Psychedelic - Studio Mix,FeatureNN-RAG,Jazz Hollowbody Warm,0.6059216400403791,0.3333333333333333,0.0,0.21676620000339084,1.0,0,none,1056
64,Reverse Psychedelic - Studio Mix,CLAP,Infinite Sustain Lead,66.80046055936884,0.5517241379310345,0.3333333333333333,0.001308827816224368,0.25,0,none,1056
64,Reverse Psychedelic - Studio Mix,PaSST,,,,,,,1,none,1056
64,Reverse Psychedelic - Studio Mix,PANNs,,,,,,,1,none,1056
64,Reverse Psychedelic - Studio Mix,TRR,Reverse Psychedelic Delay,0.2789053226019906,0.6551724137931034,0.5,0.5084843389623951,0.3333333333333333,0,none,1056
65,Math Rock Crystal - Studio Mix,Text-RAG,Math Rock Crystal Cleans,0.1944605218279546,0.5652173913043478,0.45454545454545453,0.8945496888196253,1.0,0,none,1056
65,Math Rock Crystal - Studio Mix,Wav2Vec-RAG,Telephone EQ,0.722658475544612,0.2647058823529412,0.0,0.003710581102009663,0.2,0,none,1056
65,Math Rock Crystal - Studio Mix,FeatureNN-RAG,Drum and Bass Digital,0.7209083380741007,0.5238095238095238,0.5454545454545454,0.7934793927337466,0.8333333333333334,0,none,1056
65,Math Rock Crystal - Studio Mix,CLAP,Heavy Reverb Vox,71.91169944484434,0.21875,0.18181818181818182,0.026804639254074673,0.4444444444444444,0,none,1056
65,Math Rock Crystal - Studio Mix,PaSST,,,,,,,1,none,1056
65,Math Rock Crystal - Studio Mix,PANNs,,,,,,,1,none,1056
65,Math Rock Crystal - Studio Mix,TRR,Math Rock Crystal Cleans,0.1944605218279546,0.5652173913043478,0.45454545454545453,0.8945496888196253,1.0,0,none,1056
66,Saturated Rhythm - Studio Mix,Text-RAG,Saturated Drive Rhythm,0.6068249459275715,0.8846153846153846,1.0,0.9999631269777048,0.75,0,none,1056
66,Saturated Rhythm - Studio Mix,Wav2Vec-RAG,Texas Blues,0.2751088958183783,0.5384615384615384,0.25,0.9999924211405526,0.75,0,none,1056
66,Saturated Rhythm - Studio Mix,FeatureNN-RAG,Britpop Jangle,0.7925516606396135,0.7391304347826086,0.9166666666666666,0.9999443589560733,1.0,0,none,1056
66,Saturated Rhythm - Studio Mix,CLAP,Motown Soul Motown,63.695166724625295,0.25,0.08333333333333333,0.000864942012373894,0.3333333333333333,0,none,1056
66,Saturated Rhythm - Studio Mix,PaSST,,,,,,,1,none,1056
66,Saturated Rhythm - Studio Mix,PANNs,,,,,,,1,none,1056
66,Saturated Rhythm - Studio Mix,TRR,Saturated Drive Rhythm,0.6068249459275715,0.8846153846153846,1.0,0.9999631269777048,0.75,0,none,1056
67,80s Hair Metal - Steel Edge Mix,Text-RAG,80s Hair Metal Arena,0.009805806756909202,1.0,1.0,0.9997960990424465,1.0,0,none,1056
67,80s Hair Metal - Steel Edge Mix,Wav2Vec-RAG,80s Hair Metal Arena,0.009805806756909202,1.0,1.0,0.9997960990424465,1.0,0,none,1056
67,80s Hair Metal - Steel Edge Mix,FeatureNN-RAG,80s Hair Metal Arena,0.2908200831600713,0.7692307692307693,0.7857142857142857,0.8662646521973407,1.0,0,none,1056
67,80s Hair Metal - Steel Edge Mix,CLAP,80s Hair Metal Arena,0.009805806756909202,1.0,1.0,0.9997960990424465,1.0,0,none,1056
67,80s Hair Metal - Steel Edge Mix,PaSST,,,,,,,1,none,1056
67,80s Hair Metal - Steel Edge Mix,PANNs,,,,,,,1,none,1056
67,80s Hair Metal - Steel Edge Mix,TRR,80s Hair Metal Arena,0.2908200831600713,0.7692307692307693,0.7857142857142857,0.8662646521973407,1.0,0,none,1056
68,80s Pop Clean - Open Chord Mix,Text-RAG,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972134,1.0,0,none,1056
68,80s Pop Clean - Open Chord Mix,Wav2Vec-RAG,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972134,1.0,0,none,1056
68,80s Pop Clean - Open Chord Mix,FeatureNN-RAG,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972134,1.0,0,none,1056
68,80s Pop Clean - Open Chord Mix,CLAP,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972134,1.0,0,none,1056
68,80s Pop Clean - Open Chord Mix,PaSST,,,,,,,1,none,1056
68,80s Pop Clean - Open Chord Mix,PANNs,,,,,,,1,none,1056
68,80s Pop Clean - Open Chord Mix,TRR,80s Pop Clean Studio,0.4943716677089549,0.6666666666666666,0.9090909090909091,0.8213143822972134,1.0,0,none,1056
69,Acoustic Sim - Open Chord Mix,Text-RAG,Studio Clean,0.02150555852841417,1.0,1.0,0.9989204758298212,1.0,0,none,1056
69,Acoustic Sim - Open Chord Mix,Wav2Vec-RAG,Acoustic Sim Natural,0.3594509563208867,0.6190476190476191,0.6363636363636364,0.8795895213559096,1.0,0,none,1056
69,Acoustic Sim - Open Chord Mix,FeatureNN-RAG,Acoustic Sim Natural,0.3594509563208867,0.6190476190476191,0.6363636363636364,0.8795895213559096,1.0,0,none,1056
69,Acoustic Sim - Open Chord Mix,CLAP,Microtonal Fusion Aether,1.9885941333371315,0.23809523809523808,0.09090909090909091,0.68543312635142,0.5714285714285714,0,none,1056
69,Acoustic Sim - Open Chord Mix,PaSST,,,,,,,1,none,1056
69,Acoustic Sim - Open Chord Mix,PANNs,,,,,,,1,none,1056
69,Acoustic Sim - Open Chord Mix,TRR,Acoustic Sim Natural,0.3594509563208867,0.6190476190476191,0.6363636363636364,0.8795895213559096,1.0,0,none,1056
70,Ambient Swells - Cloud Reverb Pass,Text-RAG,Ambient Swells Ethereal,0.10533465269066596,0.8095238095238095,0.7,0.9743572033014303,1.0,0,none,1056
70,Ambient Swells - Cloud Reverb Pass,Wav2Vec-RAG,Ambient Swells Ethereal,0.10533465269066596,0.8095238095238095,0.7,0.9743572033014303,1.0,0,none,1056
70,Ambient Swells - Cloud Reverb Pass,FeatureNN-RAG,Ambient Swells Ethereal,0.10533465269066596,0.8095238095238095,0.7,0.9743572033014303,1.0,0,none,1056
70,Ambient Swells - Cloud Reverb Pass,CLAP,Ambient Swells Ethereal,0.10533465269066596,0.8095238095238095,0.7,0.9743572033014303,1.0,0,none,1056
70,Ambient Swells - Cloud Reverb Pass,PaSST,,,,,,,1,none,1056
70,Ambient Swells - Cloud Reverb Pass,PANNs,,,,,,,1,none,1056
70,Ambient Swells - Cloud Reverb Pass,TRR,Ambient Swells Ethereal,0.10533465269066596,0.8095238095238095,0.7,0.9743572033014303,1.0,0,none,1056
71,Auto-Wah Funk - Sync Pulse Mix,Text-RAG,Auto-Wah Funk Rhythm,0.06757800850670535,0.8571428571428571,0.7647058823529411,0.9925397484898149,1.0,0,none,1056
71,Auto-Wah Funk - Sync Pulse Mix,Wav2Vec-RAG,Auto-Wah Funk Rhythm,0.06757800850670535,0.8571428571428571,0.7647058823529411,0.9925397484898149,1.0,0,none,1056
71,Auto-Wah Funk - Sync Pulse Mix,FeatureNN-RAG,Auto-Wah Funk Rhythm,0.09716880165250155,0.75,0.7647058823529411,0.9830041304499736,1.0,0,none,1056
71,Auto-Wah Funk - Sync Pulse Mix,CLAP,Auto-Wah Funk Rhythm,0.06757800850670535,0.8571428571428571,0.7647058823529411,0.9925397484898149,1.0,0,none,1056
71,Auto-Wah Funk - Sync Pulse Mix,PaSST,,,,,,,1,none,1056
71,Auto-Wah Funk - Sync Pulse Mix,PANNs,,,,,,,1,none,1056
71,Auto-Wah Funk - Sync Pulse Mix,TRR,Auto-Wah Funk Rhythm,0.06757800850670535,0.8571428571428571,0.7647058823529411,0.9925397484898149,1.0,0,none,1056
72,Bitcrushed Synth - Studio Mix,Text-RAG,Studio Clean,0.41600187146072254,0.5294117647058824,0.0,0.0003285923423450318,0.2,0,none,1056
72,Bitcrushed Synth - Studio Mix,Wav2Vec-RAG,DoomStoner Fuzz Heavy,0.49194579983191666,0.43478260869565216,0.16666666666666666,0.5804346056216563,0.5,0,none,1056
72,Bitcrushed Synth - Studio Mix,FeatureNN-RAG,Granular Texture Static,1.7937034533415526,0.35294117647058826,0.0,0.002001281775534689,0.16666666666666666,0,none,1056
72,Bitcrushed Synth - Studio Mix,CLAP,DoomStoner Fuzz Heavy,0.49194579983191666,0.43478260869565216,0.16666666666666666,0.5804346056216563,0.5,0,none,1056
72,Bitcrushed Synth - Studio Mix,PaSST,,,,,,,1,none,1056
72,Bitcrushed Synth - Studio Mix,PANNs,,,,,,,1,none,1056
72,Bitcrushed Synth - Studio Mix,TRR,Underwater,0.020768498282711,1.0,1.0,0.9973985165424629,1.0,0,none,1056
73,Black Metal Lo-Fi - Steel Edge Mix,Text-RAG,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0,none,1056
73,Black Metal Lo-Fi - Steel Edge Mix,Wav2Vec-RAG,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0,none,1056
73,Black Metal Lo-Fi - Steel Edge Mix,FeatureNN-RAG,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0,none,1056
73,Black Metal Lo-Fi - Steel Edge Mix,CLAP,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0,none,1056
73,Black Metal Lo-Fi - Steel Edge Mix,PaSST,,,,,,,1,none,1056
73,Black Metal Lo-Fi - Steel Edge Mix,PANNs,,,,,,,1,none,1056
73,Black Metal Lo-Fi - Steel Edge Mix,TRR,Black Metal LoFi Raw,0.11601816649343019,0.8461538461538461,0.7857142857142857,0.9715163305914747,1.0,0,none,1056
74,Brian May Style - Studio Mix,Text-RAG,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0,none,1056
74,Brian May Style - Studio Mix,Wav2Vec-RAG,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0,none,1056
74,Brian May Style - Studio Mix,FeatureNN-RAG,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0,none,1056
74,Brian May Style - Studio Mix,CLAP,Octave Fuzz,65.40787545379577,0.5185185185185185,0.25,0.021178503139006433,0.6666666666666666,0,none,1056
74,Brian May Style - Studio Mix,PaSST,,,,,,,1,none,1056
74,Brian May Style - Studio Mix,PANNs,,,,,,,1,none,1056
74,Brian May Style - Studio Mix,TRR,Brian May Queen Tone,0.08969767374857666,0.782608695652174,0.8333333333333334,0.9999991991572795,1.0,0,none,1056
75,British Invasion - Studio Mix,Text-RAG,British Invasion Classic,0.5491767839009997,0.2857142857142857,0.2727272727272727,0.3988993367229526,1.0,0,none,1056
75,British Invasion - Studio Mix,Wav2Vec-RAG,British Invasion Classic,0.5491767839009997,0.2857142857142857,0.2727272727272727,0.3988993367229526,1.0,0,none,1056
75,British Invasion - Studio Mix,FeatureNN-RAG,British Invasion Classic,0.5491767839009997,0.2857142857142857,0.2727272727272727,0.3988993367229526,1.0,0,none,1056
75,British Invasion - Studio Mix,CLAP,British Invasion Classic,0.5491767839009997,0.2857142857142857,0.2727272727272727,0.3988993367229526,1.0,0,none,1056
75,British Invasion - Studio Mix,PaSST,,,,,,,1,none,1056
75,British Invasion - Studio Mix,PANNs,,,,,,,1,none,1056
75,British Invasion - Studio Mix,TRR,British Invasion Classic,0.5491767839009997,0.2857142857142857,0.2727272727272727,0.3988993367229526,1.0,0,none,1056
76,Brown Sound - Raw Amp Pass,Text-RAG,Saturated Drive Rhythm,3.9883122514899267,0.8461538461538461,0.9166666666666666,0.9999631358305564,0.75,0,none,1056
76,Brown Sound - Raw Amp Pass,Wav2Vec-RAG,Brown Sound Modern,0.10533554047403243,0.8260869565217391,0.9166666666666666,0.9999988975254284,1.0,0,none,1056
76,Brown Sound - Raw Amp Pass,FeatureNN-RAG,Brown Sound Modern,0.10533554047403243,0.8260869565217391,0.9166666666666666,0.9999988975254284,1.0,0,none,1056
76,Brown Sound - Raw Amp Pass,CLAP,Touch Sensitive Lead,4.198092077826913,0.2608695652173913,0.08333333333333333,0.9999945830019144,1.0,0,none,1056
76,Brown Sound - Raw Amp Pass,PaSST,,,,,,,1,none,1056
76,Brown Sound - Raw Amp Pass,PANNs,,,,,,,1,none,1056
76,Brown Sound - Raw Amp Pass,TRR,Brown Sound Modern,0.10533554047403243,0.8260869565217391,0.9166666666666666,0.9999988975254284,1.0,0,none,1056
77,Classic Plexi - Raw Amp Pass,Text-RAG,Plexi Classic Hot,0.46743229502761424,0.8260869565217391,0.9166666666666666,0.9999802633822613,1.0,0,none,1056
77,Classic Plexi - Raw Amp Pass,Wav2Vec-RAG,Plexi Classic Hot,0.46743229502761424,0.8260869565217391,0.9166666666666666,0.9999802633822613,1.0,0,none,1056
77,Classic Plexi - Raw Amp Pass,FeatureNN-RAG,Plexi Classic Hot,0.46743229502761424,0.8260869565217391,0.9166666666666666,0.9999802633822613,1.0,0,none,1056
77,Classic Plexi - Raw Amp Pass,CLAP,Grunge Dirt Seattle,68.666768201321,0.5555555555555556,0.25,0.0023318970422366294,0.3333333333333333,0,none,1056
77,Classic Plexi - Raw Amp Pass,PaSST,,,,,,,1,none,1056
77,Classic Plexi - Raw Amp Pass,PANNs,,,,,,,1,none,1056
77,Classic Plexi - Raw Amp Pass,TRR,Plexi Classic Hot,0.46743229502761424,0.8260869565217391,0.9166666666666666,0.9999802633822613,1.0,0,none,1056
78,Doom/Stoner Fuzz - Steel Edge Mix,Text-RAG,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.36916999836590136,1.0,0,none,1056
78,Doom/Stoner Fuzz - Steel Edge Mix,Wav2Vec-RAG,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.36916999836590136,1.0,0,none,1056
78,Doom/Stoner Fuzz - Steel Edge Mix,FeatureNN-RAG,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.36916999836590136,1.0,0,none,1056
78,Doom/Stoner Fuzz - Steel Edge Mix,CLAP,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.36916999836590136,1.0,0,none,1056
78,Doom/Stoner Fuzz - Steel Edge Mix,PaSST,,,,,,,1,none,1056
78,Doom/Stoner Fuzz - Steel Edge Mix,PANNs,,,,,,,1,none,1056
78,Doom/Stoner Fuzz - Steel Edge Mix,TRR,DoomStoner Fuzz Heavy,0.5812840431858549,0.34782608695652173,0.125,0.36916999836590136,1.0,0,none,1056
79,Dreamy Shoegaze - Cloud Reverb Pass,Text-RAG,Ambient Swells Ethereal,0.10194758664149428,0.8571428571428571,0.7,0.9770977406622757,1.0,0,none,1056
79,Dreamy Shoegaze - Cloud Reverb Pass,Wav2Vec-RAG,Dreamy Shoegaze Ethereal,0.05232905098950498,0.896551724137931,0.7,0.9901062166619147,0.8,0,none,1056
79,Dreamy Shoegaze - Cloud Reverb Pass,FeatureNN-RAG,Dreamy Shoegaze Ethereal,0.05232905098950498,0.896551724137931,0.7,0.9901062166619147,0.8,0,none,1056
79,Dreamy Shoegaze - Cloud Reverb Pass,CLAP,Underwater,0.39906773460874106,0.5588235294117647,0.0,0.0003064714686626159,0.2,0,none,1056
79,Dreamy Shoegaze - Cloud Reverb Pass,PaSST,,,,,,,1,none,1056
79,Dreamy Shoegaze - Cloud Reverb Pass,PANNs,,,,,,,1,none,1056
79,Dreamy Shoegaze - Cloud Reverb Pass,TRR,Dreamy Shoegaze Ethereal,0.05232905098950498,0.896551724137931,0.7,0.9901062166619147,0.8,0,none,1056
80,Garage Rock Fuzz - Raw Amp Pass,Text-RAG,Garage Rock Fuzz Raw,0.06820771706658214,0.8695652173913043,0.8,0.9842185081787347,1.0,0,none,1056
80,Garage Rock Fuzz - Raw Amp Pass,Wav2Vec-RAG,Garage Rock Fuzz Raw,0.06820771706658214,0.8695652173913043,0.8,0.9842185081787347,1.0,0,none,1056
80,Garage Rock Fuzz - Raw Amp Pass,FeatureNN-RAG,Garage Rock Fuzz Raw,0.06820771706658214,0.8695652173913043,0.8,0.9842185081787347,1.0,0,none,1056
80,Garage Rock Fuzz - Raw Amp Pass,CLAP,Garage Rock Fuzz Raw,0.06820771706658214,0.8695652173913043,0.8,0.9842185081787347,1.0,0,none,1056
80,Garage Rock Fuzz - Raw Amp Pass,PaSST,,,,,,,1,none,1056
80,Garage Rock Fuzz - Raw Amp Pass,PANNs,,,,,,,1,none,1056
80,Garage Rock Fuzz - Raw Amp Pass,TRR,Garage Rock Fuzz Raw,0.06820771706658214,0.8695652173913043,0.8,0.9842185081787347,1.0,0,none,1056
81,Grunge Dirt - Raw Amp Pass,Text-RAG,Grunge Dirt Seattle,0.06382145226458046,0.9523809523809523,1.0,0.9747476340714395,1.0,0,none,1056
81,Grunge Dirt - Raw Amp Pass,Wav2Vec-RAG,Grunge Dirt Seattle,0.06382145226458046,0.9523809523809523,1.0,0.9747476340714395,1.0,0,none,1056
81,Grunge Dirt - Raw Amp Pass,FeatureNN-RAG,Grunge Dirt Seattle,0.06382145226458046,0.9523809523809523,1.0,0.9747476340714395,1.0,0,none,1056
81,Grunge Dirt - Raw Amp Pass,CLAP,Grunge Dirt Seattle,0.06382145226458046,0.9523809523809523,1.0,0.9747476340714395,1.0,0,none,1056
81,Grunge Dirt - Raw Amp Pass,PaSST,,,,,,,1,none,1056
81,Grunge Dirt - Raw Amp Pass,PANNs,,,,,,,1,none,1056
81,Grunge Dirt - Raw Amp Pass,TRR,Grunge Dirt Seattle,0.06382145226458046,0.9523809523809523,1.0,0.9747476340714395,1.0,0,none,1056
82,Hard Rock Crunch - Raw Amp Pass,Text-RAG,Southern Rock,0.4149656977217687,0.45714285714285713,0.21428571428571427,0.18634138749762247,0.3333333333333333,0,none,1056
82,Hard Rock Crunch - Raw Amp Pass,Wav2Vec-RAG,Jazz Hollowbody Warm,0.5804220322945006,0.4117647058823529,0.14285714285714285,0.04032633536389586,0.2,0,none,1056
82,Hard Rock Crunch - Raw Amp Pass,FeatureNN-RAG,Auto-Tune Pop,20.999621266151113,0.5714285714285714,0.5714285714285714,0.02705267733382595,1.0,0,none,1056
82,Hard Rock Crunch - Raw Amp Pass,CLAP,Southern Soul Gospel Philly,0.46204462936366825,0.19047619047619047,0.14285714285714285,0.6948685248594904,1.0,0,none,1056
82,Hard Rock Crunch - Raw Amp Pass,PaSST,,,,,,,1,none,1056
82,Hard Rock Crunch - Raw Amp Pass,PANNs,,,,,,,1,none,1056
82,Hard Rock Crunch - Raw Amp Pass,TRR,Studio Clean,0.15757856241676194,0.5238095238095238,0.35714285714285715,0.9390619886865595,1.0,0,none,1056
83,Indie Jangle - Open Chord Mix,Text-RAG,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0,none,1056
83,Indie Jangle - Open Chord Mix,Wav2Vec-RAG,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0,none,1056
83,Indie Jangle - Open Chord Mix,FeatureNN-RAG,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0,none,1056
83,Indie Jangle - Open Chord Mix,CLAP,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0,none,1056
83,Indie Jangle - Open Chord Mix,PaSST,,,,,,,1,none,1056
83,Indie Jangle - Open Chord Mix,PANNs,,,,,,,1,none,1056
83,Indie Jangle - Open Chord Mix,TRR,Indie Jangle Bright,0.7313736996658952,0.09523809523809523,0.125,0.3576740550689559,1.0,0,none,1056
84,Industrial Metal - Steel Edge Mix,Text-RAG,Industrial Metal Aggressive,0.12612539547852916,0.8461538461538461,0.9285714285714286,0.9666505464991171,1.0,0,none,1056
84,Industrial Metal - Steel Edge Mix,Wav2Vec-RAG,Industrial Metal Aggressive,0.12612539547852916,0.8461538461538461,0.9285714285714286,0.9666505464991171,1.0,0,none,1056
84,Industrial Metal - Steel Edge Mix,FeatureNN-RAG,Industrial Metal Aggressive,0.12612539547852916,0.8461538461538461,0.9285714285714286,0.9666505464991171,1.0,0,none,1056
84,Industrial Metal - Steel Edge Mix,CLAP,Industrial Metal Aggressive,0.12612539547852916,0.8461538461538461,0.9285714285714286,0.9666505464991171,1.0,0,none,1056
84,Industrial Metal - Steel Edge Mix,PaSST,,,,,,,1,none,1056
84,Industrial Metal - Steel Edge Mix,PANNs,,,,,,,1,none,1056
84,Industrial Metal - Steel Edge Mix,TRR,Industrial Metal Aggressive,0.12612539547852916,0.8461538461538461,0.9285714285714286,0.9666505464991171,1.0,0,none,1056
85,Infinite Sustain - Cloud Reverb Pass,Text-RAG,Infinite Sustain Lead,0.8100971074372879,0.8695652173913043,0.7692307692307693,0.9999416785957647,1.0,0,none,1056
