query_idx,query_name,method,retrieved_name,l2,acc@0.1,recall,cosine,module,missing,hard_subset_mode,candidate_pool_size
15,Granular Texture Prism,Wav2Vec-RAG,Spectral Freeze Static,0.12792462996773118,0.7142857142857143,0.6875,0.9984180899610444,1.0,0,none,1064
15,Granular Texture Prism,FeatureNN-RAG,Fado Melancholy,53.78024654280246,0.11538461538461539,0.125,0.06911402002325844,0.6666666666666666,0,none,1064
15,Granular Texture Prism,CLAP,Microtonal Fusion Aether,0.15300356360618036,0.7619047619047619,0.6875,0.9977339580285207,1.0,0,none,1064
15,Granular Texture Prism,PaSST,,,,,,,1,none,1064
15,Granular Texture Prism,PANNs,,,,,,,1,none,1064
15,Granular Texture Prism,TRR,Granular Texture Void,0.10796407030207075,0.7619047619047619,0.75,0.998872118256598,1.0,0,none,1064
16,Drum and Bass Wave,Text-RAG,Drum and Bass Pulse,0.11602572580087163,0.7619047619047619,0.7647058823529411,0.9936089806130309,1.0,0,none,1064
16,Drum and Bass Wave,Wav2Vec-RAG,Afrobeat Guitar Mystic,0.5214992498739068,0.5714285714285714,0.5294117647058824,0.9535349443052138,0.8333333333333334,0,none,1064
16,Drum and Bass Wave,FeatureNN-RAG,Soul Clap Sweet,0.4412762669910131,0.38095238095238093,0.29411764705882354,0.9826514892205779,0.8333333333333334,0,none,1064
16,Drum and Bass Wave,CLAP,Conga Afro,38.801232450265346,0.14285714285714285,0.17647058823529413,0.056634261244917765,0.6666666666666666,0,none,1064
16,Drum and Bass Wave,PaSST,,,,,,,1,none,1064
16,Drum and Bass Wave,PANNs,,,,,,,1,none,1064
16,Drum and Bass Wave,TRR,Afrobeat Guitar Mystic,0.5214992498739068,0.5714285714285714,0.5294117647058824,0.9535349443052138,0.8333333333333334,0,none,1064
17,Latin Rock Fusion Sahara,Text-RAG,Latin Rock Fusion Sunset,0.14258500889611353,0.5238095238095238,0.4444444444444444,0.9800802957753958,1.0,0,none,1064
17,Latin Rock Fusion Sahara,Wav2Vec-RAG,Latin Jazz Improv,0.1411513456576039,0.47619047619047616,0.4444444444444444,0.9679460032874685,1.0,0,none,1064
17,Latin Rock Fusion Sahara,FeatureNN-RAG,Cool Jazz Groove,0.16773978430323336,0.47619047619047616,0.5,0.9815973286089882,1.0,0,none,1064
17,Latin Rock Fusion Sahara,CLAP,Latin Jazz Groove,0.16773978430323336,0.47619047619047616,0.5,0.9815973286089882,1.0,0,none,1064
17,Latin Rock Fusion Sahara,PaSST,,,,,,,1,none,1064
17,Latin Rock Fusion Sahara,PANNs,,,,,,,1,none,1064
17,Latin Rock Fusion Sahara,TRR,Latin Jazz Improv,0.1411513456576039,0.47619047619047616,0.4444444444444444,0.9679460032874685,1.0,0,none,1064
18,UK Garage Pulse,Text-RAG,UK Garage Cyber,0.09221383017850672,0.7619047619047619,0.7058823529411765,0.9960202790182783,1.0,0,none,1064
18,UK Garage Pulse,Wav2Vec-RAG,Country Twang,58.73869393383783,0.2692307692307692,0.35294117647058826,0.051725946537696556,0.6666666666666666,0,none,1064
18,UK Garage Pulse,FeatureNN-RAG,70s Soft Rock,59.94518727752623,0.2692307692307692,0.35294117647058826,0.05233992899757006,0.6666666666666666,0,none,1064
